,id,player_name,position,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,xGBuildup
4370,1742,Lee Grant,GK,15.5,1395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.881530501879752,1.881530501879752
4371,7313,Lee Kang-In,F M S,14.25,654.75,0.75,0.810206574620679,1.5,1.191211088327691,15.25,11.25,1.25,0.75,0.75,0.810206574620679,2.2712108383420855,1.0618111563380808
4372,6822,Lee Peltier,D S,12.0,884.5,0.0,0.01798794046044345,0.0,0.0438858717679977,0.5,1.5,2.0,0.0,0.0,0.01798794046044345,0.9263814315199852,0.9048834219574928
4373,6285,Lee Seung-Woo,F S,14.0,324.0,1.0,0.7655990906059742,0.0,0.0585992420092225,11.0,3.0,4.0,0.0,1.0,0.7655990906059742,0.3864734964445233,0.1283124778419733
4374,975,Lee Tomlin,M S,6.0,298.0,0.0,0.2082293629646301,0.0,0.497168730944395,5.0,7.0,1.0,0.0,0.0,0.2082293629646301,0.7405250389128923,0.096217343583703
4375,8919,Leif Davis,S,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2329990118741989,0.2329990118741989
4376,588,Leighton Baines,D M,19.5,1626.6666666666667,1.3333333333333333,1.5205912943929434,2.6666666666666665,2.306788395779828,9.333333333333334,28.833333333333332,1.5,0.0,0.16666666666666666,0.3788380430390437,5.481171497919907,4.4095906431321055
4377,5790,Lemouya Goudiaby,D S,2.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0292668081820011,0.0292668081820011
4378,10071,Lennard Maloney,S,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4379,8298,Lennart Czyborra,D S,7.333333333333333,442.0,0.3333333333333333,0.052061608371635267,0.0,0.07426434258619943,1.6666666666666667,1.3333333333333333,1.0,0.0,0.3333333333333333,0.052061608371635267,0.6368778254836798,0.5517102219164371
4380,9129,Lennart Grill,GK,4.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.905979197472334,0.905979197472334
4381,5351,Lennart Thy,S,6.0,81.0,1.0,0.3418652266263962,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.3418652266263962,0.4545416012406349,0.3286981284618377
4382,9666,Lenny Joseph,S,3.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0234638750553131,0.0234638750553131
4383,3564,Lenny Nangis,M S,26.0,1372.3333333333333,1.3333333333333333,1.2056255210191011,2.0,1.1579254955674212,24.666666666666668,11.333333333333334,4.666666666666667,0.3333333333333333,1.3333333333333333,1.2056255210191011,3.82559614845862,1.67703878475974
4384,7177,Lenny Pintor,S,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4385,2304,Leo Baptistao,F M S,25.6,1684.8,5.2,6.295882940851152,2.2,1.9098241291940212,46.4,16.4,2.4,0.0,5.0,6.147227410040796,8.867591816745698,1.602686997130513
4386,5410,Leo Goglichidze,D S,11.0,835.0,0.0,0.1383535526692867,0.0,0.1363692730665207,5.0,2.0,1.0,0.0,0.0,0.1383535526692867,0.6943293828517199,0.4519817214459181
4387,5929,Leo Jabá,F M S,24.0,1492.0,3.0,6.495412286370993,0.0,1.4479251075536013,53.0,22.0,3.0,0.0,3.0,5.741136934608221,7.292060209438205,0.3849769309163093
4388,5679,Leo Lacroix,D S,15.5,1228.0,0.0,0.48484603501856327,0.0,0.08237588591873646,8.0,1.5,4.5,0.5,0.0,0.48484603501856327,1.5023554046638306,1.4355166018940508
4389,7574,Leo Petrot,D,7.0,624.0,0.0,0.0539866024628281,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0539866024628281,1.1254095900803804,1.1254095900803804
4390,6991,Leo Stulac,M S,19.0,983.5,0.5,0.3772550700232386,2.0,1.0912738640327004,12.5,13.5,2.0,0.5,0.5,0.3772550700232386,2.6342992801219225,1.7788651399314404
4391,5164,Leo Suárez,S,5.333333333333333,189.66666666666666,0.6666666666666666,0.4697973808894554,0.0,0.1120644447704156,4.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.4697973808894554,0.9555664071813226,0.4166997770468394
4392,99,Leon Andreasen,M S,16.0,1028.5,1.5,1.7375800083391368,0.5,0.3383497637696564,17.0,8.5,3.0,0.0,1.5,1.7375800083391368,1.985961095429957,0.9373206282034516
4393,5221,Leon Bailey,D F M S,21.333333333333332,1326.0,4.833333333333333,4.214154262716572,3.3333333333333335,3.3043484104176364,39.666666666666664,31.166666666666668,2.3333333333333335,0.3333333333333333,4.833333333333333,4.214154262716572,8.847232550072173,3.040668429185947
4394,394,Leon Balogun,D S,15.0,1074.25,0.5,0.21446996473241592,0.0,0.17767413775436577,4.5,2.25,3.25,0.25,0.5,0.21446996473241592,1.9800041811540725,1.861676654778421
4395,830,Leon Britton,M S,13.75,895.5,0.0,0.025453304639086124,0.0,0.04408459272235628,1.25,1.75,2.25,0.0,0.0,0.025453304639086124,1.5806964812800288,1.5536350556649268
4396,8061,Leon Clarke,S,2.0,29.0,0.0,0.4281304776668548,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4281304776668548,0.4880923330783844,0.0599618591368198
4397,7266,Leon Dajaku,S,2.0,21.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13169739395380017,0.13169739395380017
4398,335,Leon Goretzka,M,22.625,1633.125,3.875,3.9471542991232127,3.0,2.445089386543259,38.5,20.0,2.25,0.0,3.75,3.8524322125595063,11.415788901154883,6.962753424770199
4399,2692,Leon Guwara,D M S,9.0,592.5,0.0,0.02902760729193685,0.0,0.42756591364741325,1.0,5.0,0.5,0.5,0.0,0.02902760729193685,1.1180144613608722,0.9808021448552605
4400,7449,Leon Musaev,M S,8.75,208.5,0.0,0.07022524927742775,0.0,0.04472805839031933,2.25,0.75,0.75,0.0,0.0,0.07022524927742775,0.4969442051369697,0.3997634327970445
4401,891,Leon Osman,M S,15.0,734.0,1.0,1.4267168445512652,1.0,0.7703738044947386,15.5,8.0,0.0,0.0,1.0,1.4267168445512652,3.144846133887768,1.9662105301395059
4402,9054,Leon Sabua,S,2.0,41.0,1.0,0.7470611333847046,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7470611333847046,0.7558856029063463,0.0088244695216417
4403,7486,Leonardo Balerdi,D M S,13.0,843.6666666666666,0.6666666666666666,1.0487057138234377,0.0,0.020771068210403098,4.666666666666667,0.6666666666666666,3.6666666666666665,0.6666666666666666,0.6666666666666666,1.0487057138234377,2.172201262166103,2.1286252699792385
4404,262,Leonardo Bittencourt,F M S,24.285714285714285,1531.857142857143,3.0,3.3637682778228606,3.0,2.5224409542445625,32.857142857142854,23.428571428571427,3.5714285714285716,0.2857142857142857,2.857142857142857,3.255514468864671,7.909250647361789,3.1784709648096134
4405,1860,Leonardo Blanchard,D S,28.0,2458.0,3.0,2.406815618276596,1.0,0.738681061193347,22.0,4.0,11.0,1.0,3.0,2.406815618276596,2.074065650813281,1.846565998159349
4406,1287,Leonardo Bonucci,D S,29.625,2553.25,2.75,2.875082104175817,0.25,0.8315053954720497,19.875,10.125,4.875,0.125,2.375,2.5895950446720235,9.312736369960476,8.786352756083943
4407,1358,Leonardo Capezzi,M S,11.75,696.0,0.0,0.2849369258619845,0.25,0.41484180884435773,9.25,7.0,2.0,0.25,0.0,0.2849369258619845,1.3812657503876835,1.1518612827640027
4408,1952,Leonardo Fontanesi,D,3.0,250.0,0.0,0.0130049614235758,0.0,0.0314179556444287,1.0,2.0,0.0,0.0,0.0,0.0130049614235758,0.7956803143024445,0.7789511382579803
4409,8320,Leonardo Koutris,D S,2.0,93.0,0.0,0.0,0.0,0.1375960707664489,0.0,1.0,0.0,0.0,0.0,0.0,0.6759805530309677,0.5383844748139381
4410,9852,Leonardo Mancuso,F S,8.0,432.0,1.0,1.8772080056369305,0.0,0.1370761431753635,12.0,3.0,0.0,0.0,1.0,1.8772080056369305,2.2629288733005524,0.3229047879576683
4411,4933,Leonardo Morosini,M S,3.5,57.0,0.0,0.0298984935507178,0.0,0.00708009395748375,1.0,0.5,0.0,0.0,0.0,0.0298984935507178,0.0218037441372871,0.0
4412,1104,Leonardo Pavoletti,F S,21.75,1368.625,7.125,6.8218148443847895,1.25,1.0169007377699018,45.125,13.125,4.25,0.125,7.125,6.8218148443847895,7.547644133446738,1.7847365941852331
4413,7004,Leonardo Sernicola,S,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4414,1500,Leonardo Spinazzola,D S,18.5,1391.1666666666667,0.5,0.8733665887266397,2.3333333333333335,2.9393926725412407,11.333333333333334,21.166666666666668,0.8333333333333334,0.0,0.5,0.8733665887266397,6.947924166296919,4.193946453432242
4415,756,Leonardo Ulloa,F S,24.0,1013.0,4.75,4.603373334277421,1.25,1.392731145489961,24.25,14.75,0.75,0.0,4.0,4.0324967061169446,5.509404700482264,1.7471056079957634
4416,3156,Leonardo da Silva,M S,10.0,596.0,1.0,2.4285975731909275,1.0,1.6896775681525469,23.0,15.0,1.0,0.0,0.0,1.674322281032801,3.22628715634346,0.8767997361719608
4417,1560,Leonel Vangioni,D S,15.0,946.0,0.0,0.4272399749606848,0.0,0.3826766759157181,6.0,7.0,4.0,0.0,0.0,0.4272399749606848,2.0450548231601715,1.910861941054464
4418,4644,Leonid Figh,F,1.0,47.0,0.0,0.0677112638950347,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0677112638950347,0.0798756778240203,0.012164419516921
4419,4358,Leopold Zingerle,GK,28.0,2520.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.362959689460695,3.362959689460695
4420,711,Leroy Fer,M S,23.5,1731.25,3.25,3.0444612251594663,1.75,1.5748984653037041,26.75,21.0,5.0,0.0,3.25,3.0444612251594663,5.641527140047401,3.1252807108685374
4421,337,Leroy Sané,F M S,22.875,1474.375,5.75,5.027058296953328,5.875,4.90482895122841,41.125,28.625,2.25,0.0,5.75,5.027058296953328,13.415334925055504,5.992333926376887
4422,1319,Levan Mchedlidze,F S,16.0,541.5,2.5,2.057296481449157,0.25,0.35124166123569006,17.75,5.25,2.25,0.25,2.5,1.8669717819429934,2.514596316963434,0.7913291195873171
4423,410,Levent Aycicek,M S,11.0,538.0,1.0,1.806395540013909,0.0,1.114079436287284,11.0,14.0,1.0,0.0,1.0,1.806395540013909,3.192975517362356,0.8465464320033789
4424,6283,Levi Lumeka,S,3.0,36.0,0.0,0.0390030816197395,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0390030816197395,0.0472573852166533,0.0082543035969138
4425,118,Levin Öztunali,M S,21.25,1225.5,1.375,1.4404123527929187,2.75,1.9786606567213312,19.5,16.625,1.375,0.0,1.375,1.4404123527929187,4.251376740285195,1.6097822022275068
4426,4510,Lewis Baker,M S,8.0,555.0,0.0,0.4977035718038678,0.0,0.434076227247715,12.0,7.0,1.0,0.0,0.0,0.4977035718038678,0.6972472779452801,0.4148492189124226
4427,1789,Lewis Cook,M S,18.75,1181.0,0.0,0.21207060059532518,1.0,0.6330172230955213,9.0,11.75,3.25,0.0,0.0,0.21207060059532518,3.383892510086298,2.8208146227989346
4428,10027,Lewis Dobbin,S,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4429,6048,Lewis Dunk,D,31.4,2800.2,2.2,2.3687435960397125,1.0,0.8615463038906455,23.2,9.4,5.2,0.6,2.2,2.3687435960397125,5.43561024684459,5.179625623859465
4430,467,Lewis Grabban,S,12.0,428.5,0.5,1.1930749928578734,0.5,0.2546615023165941,10.0,4.5,1.0,0.0,0.5,1.1930749928578734,1.7348046391271055,0.3576687998138368
4431,169,Lewis Holtby,M,20.4,1629.8,2.0,1.834753897972405,2.0,2.2932255124673246,20.8,23.0,2.8,0.2,2.0,1.834753897972405,6.313843123428524,3.4621341452002525
4432,9082,Lewis Richardson,S,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4433,968,Liam Bridcutt,M S,18.0,889.0,0.0,0.0548414681106805,2.0,0.7365253120660782,4.0,9.0,6.0,1.0,0.0,0.0548414681106805,4.408938057720661,3.771486750803888
4434,8816,Liam Cooper,D,20.0,1731.5,0.5,1.1362524088472128,0.5,0.04150015488266945,9.5,1.5,4.0,0.5,0.5,1.1362524088472128,5.124949946068227,5.1105602672323585
4435,8868,Liam Delap,S,1.0,39.0,0.0,0.0640851706266403,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0640851706266403,0.0640851706266403,0.0
4436,7925,Liam Henderson,M S,10.5,583.0,0.0,0.5027867178432643,1.0,1.2413982311263678,12.0,11.0,1.0,0.0,0.0,0.5027867178432643,1.7664511124603453,1.1914912732318044
4437,4495,Liam Moore,D S,11.0,934.0,0.0,0.7805146910250187,0.0,0.0113374395295977,4.0,1.0,4.0,0.0,0.0,0.7805146910250187,1.110407947562635,0.459401149302721
4438,4462,Liam Rosenior,D S,8.0,362.5,0.0,0.061969580594450194,0.5,0.4053221195936203,3.0,1.5,0.0,0.0,0.0,0.061969580594450194,0.9293211391195655,0.532834769692272
4439,1026,Libor Kozák,F S,4.0,255.0,0.0,0.471552774310112,0.0,0.1194763779640197,6.0,3.0,0.0,0.0,0.0,0.471552774310112,0.4077403098344803,0.0
4440,4122,Licá,F M S,21.0,1307.0,0.0,2.068795314058661,3.0,1.2009157203137877,26.0,13.0,2.0,0.0,0.0,2.068795314058661,5.660291682928801,3.118334564380348
4441,8677,Lilian Brassier,D,12.5,1016.5,0.5,0.2419490898028016,0.5,0.46237251721322536,5.0,4.0,3.0,0.0,0.5,0.2419490898028016,1.3293953402899206,1.2280294187366962
4442,8987,Lilian Egloff,S,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4443,6361,Lilian Fournier,S,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4444,2465,Lillo,D S,17.5,1355.25,0.0,0.2336472172755748,0.0,0.22355417045764625,4.75,4.5,6.5,0.5,0.0,0.2336472172755748,1.4295261471997947,1.076046442380175
4445,3453,Lindsay Rose,D,12.666666666666666,1052.0,0.0,0.3238176234687368,0.0,0.0474042998005946,4.333333333333333,1.0,1.6666666666666667,0.3333333333333333,0.0,0.3238176234687368,1.5622387379407883,1.5060789678245783
4446,7811,Lino Tempelmann,M S,5.5,146.5,0.0,0.0849524289369583,0.0,0.00962334405630825,2.5,0.5,1.0,0.0,0.0,0.0849524289369583,0.6459561288356781,0.5948671214282512
4447,6638,Linton Maina,D F M S,11.0,736.5,0.5,0.9266376662999392,2.0,2.1026288364082575,10.5,9.0,0.0,0.0,0.5,0.9266376662999392,3.2159787453711033,0.7667846586555243
4448,9991,Linus Gechter,S,3.0,109.0,0.0,0.0365092307329177,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0365092307329177,0.08838109113276,0.08838109113276
4449,6318,Lionel Carole,D M S,18.5,1216.0,0.0,0.24637631326913834,1.25,1.0405189867597073,4.75,12.5,1.75,0.0,0.0,0.24637631326913834,2.6082715580705553,1.8980133719742298
4450,3628,Lionel Mathis,M S,25.5,1931.0,0.0,0.3219776898622513,0.5,0.5271683786995709,13.5,8.5,5.5,0.5,0.0,0.3219776898622513,3.5864623221568763,3.3352125184610486
4451,2097,Lionel Messi,F M S,31.625,2662.875,29.0,24.58091903757304,12.625,13.665533700026572,160.375,77.375,3.375,0.0,25.5,20.95750468876213,38.48938207840547,15.372043201350607
4452,3929,Lionel Scaloni,D S,3.0,127.0,0.0,0.0235025193542242,0.0,0.0971948429942131,2.0,2.0,0.0,0.0,0.0,0.0235025193542242,0.1351803233847022,0.0144829591736197
4453,6506,Lisandro López,S,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1140797138214111,0.1140797138214111
4454,8029,Lisandro Magallán,D S,22.0,1694.0,1.0,0.9292931675445288,1.5,0.3673594780266285,7.0,6.5,7.0,0.0,1.0,0.9292931675445288,2.825062168762088,2.4540866236202423
4455,8307,Ljubomir Fejsa,M S,13.0,810.0,0.0,0.0122889894992113,0.0,0.0143642565235495,1.0,1.0,2.0,0.0,0.0,0.0122889894992113,0.8087106281891465,0.7820573821663857
4456,1761,Lloyd Isgrove,S,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0583757348358631,0.0583757348358631
4457,8090,Lloyd Kelly,D S,8.0,634.0,0.0,0.0356754623353481,0.0,0.1382223814725875,1.0,1.0,2.0,0.0,0.0,0.0356754623353481,0.6540597751736641,0.5158373937010765
4458,4752,Lloyd Palun,D S,21.0,1634.0,1.0,1.1851336136460304,1.0,1.3611127063632011,4.0,7.0,5.0,1.0,1.0,1.1851336136460304,3.0405084677040577,2.346085958182812
4459,2123,Lluis López,D S,5.0,410.0,0.0,0.37516915053129196,0.0,0.0,1.5,0.0,0.5,0.0,0.0,0.37516915053129196,0.6263451743870974,0.6263451743870974
4460,5204,Lluis Sastre,M S,2.5,102.0,0.0,0.0,0.0,0.01289634127169845,0.0,0.5,0.0,0.0,0.0,0.0,0.149960096925497,0.1370637528598308
4461,9976,Lluís Recasens,S,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4462,8665,Loic Bade,D S,20.0,1614.5,0.0,0.4307049242779612,0.0,0.21478380775079126,7.0,4.0,5.0,1.0,0.0,0.4307049242779612,3.678848206065595,3.572669179178775
4463,5748,Loic Badiashile,S,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4464,7396,Loic Bessile,D,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2516973316669464,0.2516973316669464
4465,3689,Loic Perrin,D S,26.5,2280.1666666666665,1.5,1.63401944283396,0.6666666666666666,0.4751760646079977,13.5,5.5,2.0,0.16666666666666666,1.5,1.63401944283396,5.042451512223731,4.768450752987216
4466,5638,Loic Puyo,S,15.0,789.5,1.0,1.0374976368620992,0.0,0.7777205957099795,12.5,11.5,1.5,0.0,1.0,1.0374976368620992,1.926535436417908,0.9404706447385252
4467,5623,Lois Diony,F S,25.8,1557.4,4.6,4.076459967717528,2.0,2.1261963553726675,31.4,19.6,1.6,0.2,4.4,3.772421906515956,6.288156502880156,1.5168167676776647
4468,2085,Lombán,D S,24.75,2111.0,2.0,1.5975042290519923,0.0,0.09461963828653093,11.5,3.25,6.25,0.0,1.25,1.0400779962074012,2.1104082013480365,2.0739651722833514
4469,6528,Loren Morón,F S,24.2,1243.4,4.8,5.092260365188122,0.4,1.188787091895938,33.2,8.6,2.0,0.2,4.8,5.092260365188122,6.556475453637541,1.2893643813207745
4470,4908,Lorenco Simic,D S,7.0,272.0,0.5,0.46729527600109577,0.0,0.29339709877967834,3.5,0.5,0.5,0.0,0.5,0.46729527600109577,0.4805515357293188,0.4805515357293188
4471,8973,Lorenz Assignon,D S,10.0,259.0,0.0,0.710595577955246,0.0,0.1399006843566894,4.0,1.0,0.0,0.0,0.0,0.710595577955246,1.9115835595875976,1.2009879518300297
4472,8133,Lorenzo Andrenacci,GK S,6.0,531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166613720357418,0.166613720357418
4473,1797,Lorenzo Ariaudo,D,10.0,840.0,0.0,0.2109889338413874,0.0,0.211994799785316,2.6666666666666665,1.6666666666666667,1.0,0.0,0.0,0.2109889338413874,0.9128517992794517,0.8771790936589241
4474,5750,Lorenzo Callegari,S,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1211438179016113,0.1211438179016113
4475,8478,Lorenzo Colombo,F S,2.5,47.0,0.0,0.2089315466582775,0.0,0.01731422916054725,2.0,0.5,0.0,0.0,0.0,0.2089315466582775,0.22624577581882477,0.0
4476,1356,Lorenzo Crisetig,M S,16.2,1238.6,0.0,0.1387448551133275,0.4,0.506437848880887,5.4,10.4,5.4,0.2,0.0,0.1387448551133275,2.6100447349250318,2.3163520716130734
4477,1193,Lorenzo De Silvestri,D,25.75,2076.375,2.25,2.0279142634244636,2.25,1.433300580480136,15.625,16.0,3.375,0.125,2.25,2.0279142634244636,5.496713737375103,3.6240066417958587
4478,6194,Lorenzo Del Pinto,M S,8.0,377.5,0.0,0.10172893898561595,0.5,0.0563813019543886,3.5,2.0,3.0,0.0,0.0,0.10172893898561595,0.92546284198761,0.8345507578924298
4479,2008,Lorenzo Di Livio,S,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0672203227877616,0.0672203227877616
4480,6975,Lorenzo Dickmann,D S,6.0,169.0,0.0,0.1069721803069114,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1069721803069114,0.1312389988452196,0.1312389988452196
4481,2943,Lorenzo Ebecilio,M S,16.0,1022.3333333333334,1.6666666666666667,1.114856135410567,1.6666666666666667,1.1033199376737077,29.666666666666668,16.333333333333332,3.3333333333333335,0.0,1.6666666666666667,1.114856135410567,3.6215991231923303,2.0294591831043363
4482,1393,Lorenzo Insigne,M S,30.75,2338.375,10.125,11.613933268003166,7.125,7.397132828948088,117.25,64.0,2.125,0.25,7.375,8.949407327454537,21.92519432469271,10.077965302334633
4483,1973,Lorenzo Lollo,M S,27.0,2103.0,3.0,3.4184723999351263,1.0,1.0339493183419108,36.0,15.0,10.0,2.0,3.0,3.4184723999351263,8.108248943462968,4.09901424869895
4484,2819,Lorenzo Melgarejo,D F M S,19.666666666666668,1109.1666666666667,3.3333333333333335,3.9090390810742974,1.3333333333333333,1.1430411657008033,30.5,11.666666666666666,1.5,0.0,3.3333333333333335,3.783326522447169,5.782446489514162,1.831364655091117
4485,8881,Lorenzo Montipò,GK,26.5,2385.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0643047294579446,1.0643047294579446
4486,1899,Lorenzo Pasciuti,D M S,21.0,1556.0,2.0,0.3927719853818416,3.0,3.667267140932381,6.0,26.0,4.0,1.0,2.0,0.3927719853818416,4.94626550655812,3.312385550700128
4487,1471,Lorenzo Pellegrini,S,21.875,1579.5,3.625,3.5639529589680023,3.75,4.1560062590288,40.5,39.375,4.625,0.625,3.375,3.3736282539903186,9.493981724604964,5.123081592144445
4488,8245,Lorenzo Pirola,S,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0311274044215679,0.0311274044215679
4489,3908,Lorenzo Rosseti,S,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4490,1394,Lorenzo Tonelli,D S,14.875,1230.75,1.5,0.9725968398852274,0.0,0.07381249387981369,7.0,1.625,4.625,0.375,1.5,0.9725968398852274,2.482520994031802,2.3719974795822054
4491,6191,Lorenzo Venuti,D S,21.0,1402.25,0.0,0.25198464328423137,0.75,1.3026559348218143,3.5,11.75,3.0,0.0,0.0,0.25198464328423137,3.510610731318593,2.3917237168643624
4492,3400,Lorik Cana,D S,19.0,1549.5,0.0,0.2001202502287924,0.0,0.25117348693311214,5.0,2.5,5.5,0.5,0.0,0.2001202502287924,1.8313793344423175,1.774151119403541
4493,7745,Loris Benito,D S,18.333333333333332,1540.0,0.3333333333333333,0.35235460971792537,0.0,0.6595731840158502,6.666666666666667,10.333333333333334,4.0,0.3333333333333333,0.3333333333333333,0.35235460971792537,4.460499874316156,4.119772710837424
4494,37,Loris Karius,GK,20.0,1774.2,0.0,0.0,0.0,0.0037135288119316,0.0,0.2,0.6,0.2,0.0,0.0,2.492829144001007,2.492829144001007
4495,9197,Loris Mouyokolo,S,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4496,3434,Lossemy Karaboue,D M S,32.0,2349.0,0.0,1.2061560708098114,2.0,2.159785089083016,25.0,31.0,3.0,1.0,0.0,1.2061560708098114,7.320964680984616,4.704937411472201
4497,6557,Louis Beyer,D S,5.5,387.25,0.0,0.16698191594332457,0.0,0.04087887657806275,2.75,1.0,1.25,0.0,0.0,0.16698191594332457,1.177841232623905,1.1114970254711807
4498,7598,Louis Carnot,S,1.0,5.0,0.0,0.0,0.0,0.2593371868133545,0.0,1.0,0.0,0.0,0.0,0.0,0.0490916222333908,0.0490916222333908
4499,3384,Louis Poggi,M S,15.0,793.0,0.0,0.7667277064174414,1.0,0.3303260188549757,13.0,4.0,1.0,0.0,0.0,0.7667277064174414,1.721299298107624,0.6435931827872992
4500,7897,Louis Schaub,S,11.0,373.5,1.0,0.7152277044951916,1.5,0.8024599440395832,6.5,7.5,0.0,0.0,1.0,0.7152277044951916,2.1802432285621762,0.9350378913804889
4501,4075,Loukas Vyntra,D S,27.0,2366.0,0.0,0.3757679220288992,0.0,0.0226732660084962,5.0,1.0,4.0,1.0,0.0,0.3757679220288992,1.6809675409458578,1.6582942768000066
4502,9977,Loum Tchaouna,S,4.0,19.0,0.0,0.542893648147583,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.542893648147583,0.6135071218013763,0.0706134736537933
4503,8253,Lovre Kalinic,GK,4.0,306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0368304438889026,0.0368304438889026
4504,7011,Lovro Bizjak,F M S,17.333333333333332,853.0,1.6666666666666667,1.9982330134759347,1.0,0.7053225055957834,14.666666666666666,8.666666666666666,2.0,0.0,1.0,1.4953839710603158,2.3708368300770717,0.38376935478299856
4505,9931,Lovro Majer,M S,10.0,524.0,1.0,1.9960903283208609,4.0,3.626381885260344,16.0,19.0,1.0,0.0,1.0,1.9960903283208609,9.034897593781352,4.49307251162827
4506,7215,Loïc Damour,S,2.0,17.0,0.0,0.0312484093010425,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0312484093010425,0.4508582148700952,0.4196097943931818
4507,7577,Loïc Mbe Soh,D,1.5,121.0,0.0,0.18515139818191526,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.18515139818191526,0.4812421277165413,0.4812421277165413
4508,690,Loïc Remy,F S,18.0,772.0,5.0,3.9611643251652517,0.3333333333333333,0.3513868080141644,26.666666666666668,5.5,1.3333333333333333,0.16666666666666666,4.666666666666667,3.5839196663970747,4.7685333411209285,1.4373327793243031
4509,4765,Loïck Landre,D,19.75,1596.5,1.25,1.246004736283794,0.0,0.018424927722662673,8.0,0.75,3.5,1.0,1.25,1.246004736283794,2.759523455053568,2.6620829617604613
4510,7506,Luan Capanni,S,1.0,8.0,0.0,0.0123109919950366,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0123109919950366,0.0123109919950366,0.0
4511,9672,Luan Peres,D M S,17.0,1385.0,0.0,0.0135354716330766,1.0,0.8606804385781288,1.0,9.0,1.0,0.0,0.0,0.0135354716330766,7.946099042892456,7.244448482990265
4512,2042,Lubomir Tupta,S,2.0,38.5,0.0,0.05909944139420985,0.0,0.00870579946786165,1.0,0.5,0.0,0.0,0.0,0.05909944139420985,0.0678052408620715,0.00870579946786165
4513,382,Luc Castaignos,F S,19.0,940.0,4.0,3.370365036651492,1.0,1.1426832024008036,17.0,9.0,1.0,0.0,4.0,3.370365036651492,4.348652601242065,0.4998488780111074
