,id,player_name,team_title,position,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,xGBuildup
7197,1329,Fabrizio Cacciatore,"Cagliari,Chievo",D S,14,1080,0,0.1324220821261406,2,1.8724078852683304,4,16,3,0,0,0.1324220821261406,4.144859747961164,3.069371672347188
7198,1329,Fabrizio Cacciatore,Cagliari,D S,16,1155,0,0.3628765223547816,0,0.5731775667518377,3,5,1,1,0,0.3628765223547816,3.154054470360279,3.093282923102379
7199,1329,Fabrizio Cacciatore,Chievo,D,29,2510,1,3.151660938747227,2,2.5321179646998644,18,33,7,1,1,3.151660938747227,8.634361774660647,6.119520209729672
7200,1329,Fabrizio Cacciatore,Sampdoria,D S,11,724,0,0.2477132603526115,0,0.264072060585022,4,5,0,1,0,0.2477132603526115,1.2067516585811973,1.1286860397085547
7201,6277,Fabrizio Caligara,Cagliari,S,1,14,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0
7202,6277,Fabrizio Caligara,Cagliari,M S,10,178,0,0.0,0,0.1263660155236721,0,2,2,0,0,0.0,0.0922107771039009,0.0922107771039009
7203,1994,Fabrizio Poli,Carpi,D,10,853,0,0.0,0,0.1250184029340744,0,2,5,0,0,0.0,0.5827638749033213,0.5398572329431772
7204,4515,Facundo Ferreyra,Espanyol,F S,9,198,1,0.5120797343552113,0,0.0,3,0,2,0,1,0.5120797343552113,0.7444940190762281,0.2324142828583717
7205,4515,Facundo Ferreyra,Espanyol,F S,16,546,1,1.061483358964324,0,0.260185182094574,7,4,2,0,1,1.061483358964324,1.469876814633608,0.3021525889635086
7206,4515,Facundo Ferreyra,Celta Vigo,F S,13,272,1,1.4120066203176975,0,0.0,7,0,3,1,1,1.4120066203176975,1.2682677246630192,0.0
7207,4009,Facundo Lescano,Torino,S,1,4,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0
7208,8664,Facundo Medina,Lens,D S,24,2009,2,1.17215695977211,0,0.6419941186904907,9,8,11,0,2,1.17215695977211,6.584033899009228,6.074867382645607
7209,8664,Facundo Medina,Lens,D S,16,1275,1,1.6581595912575722,0,0.0805359631776809,6,2,6,0,1,1.6581595912575722,6.619238326326013,5.867566999047995
7210,9324,Facundo Pellistri,Alaves,F M S,12,534,0,0.4218260589987039,0,0.0374266877770423,5,2,0,0,0,0.4218260589987039,1.3528435751795769,0.9458991996943952
7211,9324,Facundo Pellistri,Alaves,F M S,15,564,0,0.4283751789480448,0,0.3102586474269628,6,5,0,0,0,0.4283751789480448,0.9974419474601746,0.322481956332922
7212,2855,Facundo Píriz,FK Akhmat,M S,11,344,0,0.0172898881137371,0,0.0361037626862525,1,1,0,0,0,0.0172898881137371,0.6949201077222824,0.6588163413107395
7213,2855,Facundo Píriz,FK Akhmat,M S,11,678,1,0.5653586350381374,0,0.0925928130745887,5,5,2,0,1,0.5653586350381374,1.8700489196926355,1.4120384845882654
7214,2855,Facundo Píriz,FK Akhmat,M S,26,2136,1,0.7091801092028618,0,0.8695178749039769,17,15,4,1,1,0.7091801092028618,3.900762087665498,3.3561605997383595
7215,2855,Facundo Píriz,Montpellier,M S,15,794,0,0.3114675916731357,0,0.0782081261277198,9,3,4,0,0,0.3114675916731357,2.193968264386058,2.0303039848804474
7216,2855,Facundo Píriz,Montpellier,S,6,104,0,0.0,0,0.0,0,0,0,0,0,0.0,0.4554223045706749,0.4554223045706749
7217,1884,Facundo Roncaglia,Celta Vigo,D S,21,1490,0,0.5218231603503227,0,0.1155955772846937,4,2,2,0,0,0.5218231603503227,6.6788406651467085,6.573823099955916
7218,1884,Facundo Roncaglia,Osasuna,D S,16,1285,1,0.0475244270637631,0,0.3170647723600268,3,4,2,2,1,0.0475244270637631,1.0435966942459345,0.6944743413478136
7219,1884,Facundo Roncaglia,Osasuna,D S,17,1238,1,0.4307268857955932,1,0.5459753507748246,13,5,1,1,1,0.4307268857955932,2.679337048903108,1.880412204191089
7220,1884,Facundo Roncaglia,"Celta Vigo,Valencia",D,19,1676,0,0.2347711231559515,0,0.0533772017806768,4,2,6,1,0,0.2347711231559515,3.033971904311329,3.0256762714125216
7221,1884,Facundo Roncaglia,Fiorentina,D S,30,2439,1,0.1599718062207102,0,0.3908539917320013,11,9,9,0,1,0.1599718062207102,6.714051429182291,6.323249896988273
7222,1884,Facundo Roncaglia,Celta Vigo,D S,32,2720,2,1.1387296505272388,0,0.3583858832716942,19,7,7,1,2,1.1387296505272388,5.654142877086997,4.609826015308499
7223,1884,Facundo Roncaglia,Genoa,D,32,2761,0,0.4709099745377898,1,0.9376412332057952,20,6,11,2,0,0.4709099745377898,5.711062719114125,5.244060463272035
7224,4807,Fadil Sido,Metz,M S,5,94,0,0.1076350063085556,0,0.0169013570994138,1,1,0,0,0,0.1076350063085556,0.1245363634079694,0.0
7225,6675,Fahad Al Muwallad,Levante,S,2,23,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0
7226,5635,Faitout Maouassa,Rennes,M S,19,879,0,0.5050051342695951,2,1.6549050137400627,15,9,1,0,0,0.5050051342695951,2.22555978782475,0.2564244903624058
7227,5635,Faitout Maouassa,Rennes,D S,23,1171,0,0.8861218141391873,1,0.7886587977409363,27,10,4,0,0,0.8861218141391873,2.355699623003602,1.2854437250643969
7228,5635,Faitout Maouassa,Nimes,D S,27,2134,0,0.564368643797934,1,0.6457077879458666,8,13,1,1,0,0.564368643797934,3.395863424986601,2.4858113257214427
7229,5635,Faitout Maouassa,Nancy,D F M S,14,1052,3,2.570398267358541,3,1.5378538444638252,25,9,3,1,3,2.570398267358541,2.905680008232593,0.2430707886815071
7230,5635,Faitout Maouassa,Rennes,D,23,1831,3,0.4727748986333608,1,0.9369050804525614,12,13,3,0,3,0.4727748986333608,4.239047948271036,3.497052015736699
7231,5806,Faiz Selemani,Lorient,S,3,58,0,0.0903524160385131,0,0.0,2,0,2,0,0,0.0903524160385131,0.0487912930548191,0.0
7232,4780,Fakhreddine Ben Youssef,Metz,M S,6,234,0,0.3947365209460258,0,0.1816394282504916,7,5,0,0,0,0.3947365209460258,0.5770073682069778,0.151708829216659
7233,696,Falcao,Monaco,F S,26,2148,18,15.28513571061194,4,2.0114383306354284,70,16,1,0,15,12.244755066931248,12.214849591255188,2.8858600091189146
7234,696,Falcao,Manchester United,F S,26,1278,4,7.156319906935096,4,1.8940745368599887,38,18,2,0,4,7.156319906935096,9.530347373336554,2.6327793607488275
7235,696,Falcao,Monaco,F S,29,1969,21,14.863334177061915,5,2.8996161138638854,80,23,2,0,17,11.822953699156642,15.487083720043302,3.574448681436479
7236,696,Falcao,Monaco,F S,3,127,2,1.2522462159395218,0,0.0,4,0,0,0,1,0.4921510964632034,0.6402253061532974,0.1480742245912552
7237,696,Falcao,Monaco,F S,33,2570,15,15.046616622246802,2,2.008138954639435,94,18,10,0,12,12.006235995329916,14.692097512073817,3.706950436346233
7238,696,Falcao,Chelsea,F S,10,208,1,0.7739494685083628,0,0.0917690470814704,11,2,1,0,1,0.7739494685083628,0.8805259186774492,0.1926137283444404
7239,696,Falcao,Rayo Vallecano,F S,9,343,5,2.7152210772037506,0,0.013266279362142,15,1,1,0,5,2.7152210772037506,2.075625604949892,0.0851580947637558
7240,8741,Fali,Cadiz,D M S,34,2649,0,0.5980398785322905,0,0.6468207500874996,11,8,11,0,0,0.5980398785322905,2.082372158765793,1.845708953216672
7241,8741,Fali,Cadiz,D M S,14,895,0,0.2769054099917412,1,0.741948127746582,6,2,3,0,0,0.2769054099917412,0.520079318434,0.1093733347952365
7242,3593,Fallou Diagne,Metz,D M S,29,2249,1,0.3961503133177757,1,0.2305008890107274,14,8,8,2,1,0.3961503133177757,3.288594058714807,3.0589406192302704
7243,3593,Fallou Diagne,Rennes,D S,22,1860,5,2.4288209206424654,0,0.1734008025377988,15,3,7,0,3,0.9086306816898286,3.7418876234442,3.7021224219352007
7244,3593,Fallou Diagne,Rennes,D S,15,1172,0,0.2767008859664202,0,0.5385685563087463,7,3,1,1,0,0.2767008859664202,1.957291202619672,1.937841335311532
7245,3593,Fallou Diagne,Metz,D M,12,1011,0,0.737661468796432,0,0.151960989460349,10,5,3,1,0,0.737661468796432,1.5160914487205446,1.3588279485702517
7246,3593,Fallou Diagne,Werder Bremen,D,2,136,0,0.0,0,0.1338143646717071,0,2,0,0,0,0.0,0.0949074253439903,0.0949074253439903
7247,5730,Famara Diedhiou,Angers,F S,31,2297,8,8.624582264572382,1,3.173954645171761,57,31,6,0,7,7.10439195856452,11.517615864053369,2.858595931902528
7248,4797,Famoussa Kone,SC Bastia,F S,4,253,0,0.8175545260310173,0,0.0209141299128532,6,1,1,0,0,0.8175545260310173,0.865410715341568,0.0269420612603425
7249,1387,Faouzi Ghoulam,Napoli,D S,29,2377,0,0.6280846931040287,6,5.15974513720721,18,60,1,0,0,0.6280846931040287,13.107416659593582,11.02753919363022
7250,1387,Faouzi Ghoulam,Napoli,D,11,989,2,0.7626203317195177,3,2.030143292620778,10,28,1,0,2,0.7626203317195177,7.214758813381195,5.736425369977951
7251,1387,Faouzi Ghoulam,Napoli,D S,16,1162,1,1.1407536771148443,3,3.0239817295223475,9,25,2,0,1,1.1407536771148443,8.49893394857645,6.553519666194916
7252,1387,Faouzi Ghoulam,Napoli,S,2,5,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0
7253,1387,Faouzi Ghoulam,Napoli,D S,11,273,0,0.1155938580632209,0,0.7508808299899101,3,7,1,0,0,0.1155938580632209,1.4422572031617165,1.3080625385046003
7254,1387,Faouzi Ghoulam,Napoli,D S,9,361,0,0.1857772404327988,1,1.3080249037593603,4,8,2,0,0,0.1857772404327988,2.134520687162876,1.4914661794900894
7255,1387,Faouzi Ghoulam,Napoli,D M S,21,1759,0,0.6378511348739266,2,2.655141872353852,18,24,6,1,0,0.6378511348739266,11.333742182701826,9.04891470912844
7256,1387,Faouzi Ghoulam,Napoli,D S,34,2920,0,0.615056287497282,3,2.637929327785969,22,32,3,0,0,0.615056287497282,16.6428515445441,14.430508954450488
7257,3427,Fares Bahlouli,Monaco,M S,8,174,1,0.1720278831198811,0,0.5224557593464851,6,4,1,0,1,0.1720278831198811,1.0921180974692106,0.8631579503417015
7258,3427,Fares Bahlouli,Lyon,S,4,43,0,0.0167529098689556,0,0.211530715227127,1,3,0,0,0,0.0167529098689556,0.4965259283781051,0.4797730147838592
7259,3427,Fares Bahlouli,Lille,M S,3,97,0,0.093998996540904,0,0.0219396892935037,4,1,0,0,0,0.093998996540904,0.6797889955341816,0.6173217622563243
7260,3427,Fares Bahlouli,Lille,M S,11,292,1,0.2611525431275368,0,0.5953328795731068,4,11,2,0,1,0.2611525431275368,1.1294485554099083,0.7077028285712004
7261,5757,Farid Boulaya,Metz,F M S,10,653,3,0.7004360156133771,1,1.6873831674456596,8,15,0,1,3,0.7004360156133771,1.9793808115646243,1.1750420480966568
7262,5757,Farid Boulaya,Metz,F S,19,814,2,1.937755569815636,1,1.68826833833009,24,22,1,1,2,1.937755569815636,3.226972658187151,0.6032525608316064
7263,5757,Farid Boulaya,Metz,F M S,33,2830,6,5.06795196980238,8,8.465971153229475,79,77,5,0,5,3.54776169359684,11.643252737820148,6.289682596921921
7264,5757,Farid Boulaya,SC Bastia,F S,2,11,0,0.0,0,0.0143065210431814,0,1,0,0,0,0.0,0.0143065210431814,0.0
7265,5757,Farid Boulaya,Metz,S,7,165,0,0.0466570574790239,1,0.11122084595263,3,2,0,0,0,0.0466570574790239,0.261601785197854,0.127867566421628
7266,7064,Farid El Melali,Angers,S,18,290,0,0.4752604104578495,1,0.2081670695915818,8,4,1,0,0,0.4752604104578495,1.2130578756332395,0.6541169444099069
7267,7064,Farid El Melali,Angers,S,2,8,0,0.0333469547331333,0,0.0,1,0,0,0,0,0.0333469547331333,0.0333469547331333,0.0
7268,7064,Farid El Melali,Angers,M S,17,394,0,1.2199980169534683,0,0.1245901696383953,12,2,1,0,0,1.2199980169534683,1.956799607723952,0.640948785468936
7269,7064,Farid El Melali,Angers,M S,8,303,3,1.4777707308530807,0,0.0687741637229919,6,1,0,0,3,1.4777707308530807,3.4885295927524567,1.956706777215004
7270,5507,Farkhod Vasiev,FC Orenburg,D,1,90,0,0.0145172206684947,0,0.0,1,0,1,0,0,0.0145172206684947,0.0,0.0
7271,5507,Farkhod Vasiev,FC Tambov,D S,9,607,0,0.0402532871812582,1,0.4588580653071403,2,3,0,0,0,0.0402532871812582,0.9115782771259546,0.4414099063724279
7272,2754,Fatos Beqiraj,Dinamo Moscow,F S,18,1038,2,4.089068811386824,2,0.9852319434285164,26,10,1,0,2,4.089068811386824,6.115993904881179,1.4992441143840551
7273,2754,Fatos Beqiraj,Dinamo Moscow,F M,12,986,2,2.595189366489649,0,0.2503708507865667,20,6,1,0,2,2.595189366489649,2.7443573735654354,0.8480944456532598
7274,8383,Faustino Anjorin,Chelsea,S,1,19,0,0.0166826210916042,0,0.0,1,0,0,0,0,0.0166826210916042,0.0166826210916042,0.0
7275,8383,Faustino Anjorin,Lokomotiv Moscow,F M S,7,178,0,0.0601545814424753,0,0.113737991079688,3,3,1,0,0,0.0601545814424753,0.2589597627520561,0.1248772870749235
7276,5094,Fausto,Osasuna,M S,19,1239,0,0.4049916015937924,0,0.5183831700123847,8,6,8,0,0,0.4049916015937924,1.7636803067289293,1.0402307957410812
7277,4064,Fausto Rossi,Cordoba,M S,24,1468,0,0.3165981816127896,1,1.1323523744940758,7,13,5,0,0,0.3165981816127896,2.415613114833832,1.489318560808897
7278,2319,Faycal Fajr,Getafe,M S,10,401,0,0.349430289119482,0,0.6406794618815184,9,9,2,0,0,0.349430289119482,0.8440777026116848,0.5890029547736049
7279,2319,Faycal Fajr,Deportivo La Coruna,F M S,38,2839,5,2.5668055322021246,3,3.9698822516948,46,58,3,0,5,2.5668055322021246,9.961279812268913,5.754335589706898
7280,2319,Faycal Fajr,Deportivo La Coruna,M S,24,1204,0,1.8754202658310533,2,2.4580938015133142,20,25,2,1,0,1.132142656482756,2.5524045350030065,1.1222271751612425
7281,2319,Faycal Fajr,Elche,F M S,34,2567,1,2.680669268593192,4,7.161489509046078,32,67,1,1,1,1.9373916294425728,9.019999213516712,5.04942524433136
7282,2319,Faycal Fajr,Caen,M,36,3240,5,2.9986361730843782,4,3.804199866950512,51,54,6,0,4,2.238606659695506,6.664749655872583,5.104014436714351
7283,2319,Faycal Fajr,Getafe,M S,31,2380,1,1.4533954160287976,4,2.5530255055055022,22,34,7,0,1,0.7101177917793393,6.211648897267878,4.216601979918778
7284,2318,Fede Cartabia,Deportivo La Coruna,F M S,20,1342,2,1.5265194047242403,1,1.1375056682154536,32,22,6,0,2,1.5265194047242403,5.612027540802956,3.935438770800829
7285,2318,Fede Cartabia,Cordoba,F M S,30,2168,4,3.152980243787169,5,3.94543463550508,61,43,9,2,4,2.409702641889453,8.4769930485636,5.211834462359548
7286,2318,Fede Cartabia,Valencia,F M S,4,151,0,0.1494388468563556,0,0.0,2,0,0,0,0,0.1494388468563556,0.1682533640414476,0.0188145171850919
7287,2318,Fede Cartabia,Deportivo La Coruna,F M S,26,1359,3,1.988331746309996,3,2.390445343218744,51,23,3,0,3,1.988331746309996,5.968290251679719,3.438288012519479
7288,7905,Fede San Emeterio,Real Valladolid,M S,24,1465,0,0.0964386565610766,0,0.077149068005383,3,4,7,0,0,0.0964386565610766,1.495242165401578,1.4164203074760735
7289,7905,Fede San Emeterio,Real Valladolid,M S,25,1755,0,0.0373706044629216,0,0.4548703171312809,3,6,4,0,0,0.0373706044629216,5.015078586526215,4.561957381665707
7290,4069,Fede Vico,Cordoba,D M S,20,896,0,0.3177963048219681,0,0.2141385274007916,7,9,2,0,0,0.3177963048219681,1.3836175678297875,0.9245008807629348
7291,4069,Fede Vico,Granada,F M S,18,892,2,1.7184487842023373,1,1.8054496385157108,18,19,1,0,1,0.97517117485404,2.7716798931360245,1.0238283723592758
7292,4069,Fede Vico,Granada,M S,20,757,0,0.7414179034531116,0,0.9385198913514614,10,8,1,0,0,0.7414179034531116,1.5117100737988949,0.4997709952294826
7293,3851,Federico Agliardi,Cesena,GK S,10,869,0,0.0,0,0.0,0,0,0,0,0,0.0,0.2457089945673942,0.2457089945673942
7294,4739,Federico Andrada,Metz,F S,12,278,0,0.3441710360348224,0,0.1126875057816505,7,4,0,0,0,0.3441710360348224,0.4954499341547489,0.2287554005160927
7295,3816,Federico Balzaretti,Roma,D,1,90,0,0.0,0,0.036984696984291,0,1,0,0,0,0.0,0.0502281598746776,0.0502281598746776
7296,1320,Federico Barba,Empoli,D S,18,1268,2,1.154898239299655,1,0.0842185579240322,5,3,2,0,2,1.154898239299655,1.676196458749473,1.6092736842110753
7297,1320,Federico Barba,Chievo,D S,30,2481,0,0.9821115508675576,0,1.476193564012647,9,11,5,2,0,0.9821115508675576,3.876550259999931,2.6253168070688844
7298,1320,Federico Barba,Real Valladolid,D,5,450,0,0.0446399413049221,0,0.0404540710151195,1,1,3,0,0,0.0446399413049221,0.1149024106562137,0.0744483396410942
7299,1320,Federico Barba,Empoli,D S,11,809,0,0.2289346568286419,0,0.0300548896193504,4,1,3,0,0,0.2289346568286419,0.8044939283281565,0.8044939283281565
7300,1320,Federico Barba,Empoli,D,10,891,0,0.1859274609014392,1,0.0408718585968017,3,1,3,0,0,0.1859274609014392,0.84448775742203,0.8314019273966551
7301,1320,Federico Barba,VfB Stuttgart,D,2,143,1,0.0608226917684078,0,0.0,1,0,0,0,1,0.0608226917684078,0.0301664099097251,0.0301664099097251
7302,1320,Federico Barba,Benevento,D S,32,2661,0,0.5403177961707115,2,1.5261473190039396,13,13,8,0,0,0.5403177961707115,4.667751777917147,4.175874948501587
7303,1424,Federico Bernardeschi,Juventus,F M S,29,1591,1,4.681332679465413,1,3.652524087578058,50,35,6,0,1,4.681332679465413,10.562623396515846,4.678536173887551
7304,1424,Federico Bernardeschi,Juventus,F M S,22,820,4,2.813066097907722,6,2.1184719130396843,27,14,4,0,4,2.813066097907722,6.649151679128408,2.284281723201275
7305,1424,Federico Bernardeschi,Juventus,F M S,13,759,0,0.9119455423206092,1,0.8191747684031725,19,10,3,0,0,0.9119455423206092,3.753469966351986,2.514574021100998
7306,1424,Federico Bernardeschi,Juventus,D M S,27,945,0,1.6739851720631125,2,3.310401676222682,13,24,3,0,0,1.6739851720631125,6.390781851485372,3.2182797845453024
7307,1424,Federico Bernardeschi,Fiorentina,F M S,32,2322,11,7.315181166864932,4,7.2038305047899485,71,56,5,1,8,4.269985848106444,10.12863927334547,3.971925128251314
7308,1424,Federico Bernardeschi,Fiorentina,F S,7,210,1,1.4647126141935587,2,0.4992026463150978,9,2,2,0,1,1.4647126141935587,2.2144083995372057,0.3251210227608681
7309,1424,Federico Bernardeschi,Fiorentina,F M S,33,2276,2,2.6276371870189905,4,4.682446690276265,53,41,6,0,2,2.6276371870189905,9.230536358430982,4.108390550129116
7310,1424,Federico Bernardeschi,Juventus,F M S,28,1472,2,3.674777526408434,3,4.03174330201,54,32,5,1,2,3.674777526408434,9.727294623851776,4.521748283877969
7311,2019,Federico Bonazzoli,Sampdoria,S,4,68,0,0.0169076509773731,0,0.0,1,0,0,0,0,0.0169076509773731,0.0366849452257156,0.0197772961109876
7312,2019,Federico Bonazzoli,"Sampdoria,Torino",F S,22,661,2,1.7117881393060088,3,1.3519380167126656,25,5,2,0,2,1.7117881393060088,5.035986595787108,2.4764379113912582
7313,2019,Federico Bonazzoli,Sampdoria,F S,19,736,6,3.772282546386122,0,0.7597686070948839,43,11,1,0,6,3.772282546386122,3.8387634567916393,0.4309881627559662
7314,2019,Federico Bonazzoli,"Sampdoria,SPAL 2013",F S,12,189,0,0.7233373299241066,0,0.0511440671980381,9,1,0,0,0,0.7233373299241066,0.7575462311506271,0.0580045096576213
7315,2019,Federico Bonazzoli,Inter,S,4,41,0,0.0,0,0.0,0,0,1,0,0,0.0,0.4364327676594257,0.4364327676594257
7316,2019,Federico Bonazzoli,Salernitana,F S,16,888,3,1.7726400885730982,0,0.4825475290417671,22,2,4,0,2,1.011341268196702,1.5763019071891904,0.2554906625300646
7317,8332,Federico Bonini,Bologna,S,1,4,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0
7318,6701,Federico Brancolini,Fiorentina,S,1,3,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0
7319,1370,Federico Ceccherini,Crotone,D,37,3234,1,1.1001899200491607,1,0.4001337420195341,16,10,4,1,1,1.1001899200491607,2.3002990279346704,2.1037018317729235
7320,1370,Federico Ceccherini,Crotone,D,35,3102,1,0.8444979442283511,0,0.1924210656434297,15,6,9,0,1,0.8444979442283511,3.0060491617769003,2.6804271806031466
7321,1370,Federico Ceccherini,Verona,D S,15,867,0,0.098571733571589,0,0.0816470831632614,3,1,4,0,0,0.098571733571589,1.4277561455965042,1.4277561455965042
7322,1370,Federico Ceccherini,Fiorentina,D S,15,987,0,0.0748188495635986,0,0.3928831499069929,1,3,2,0,0,0.0748188495635986,1.884853906929493,1.8617452159523964
7323,1370,Federico Ceccherini,"Fiorentina,Verona",D S,28,2032,0,1.1119019240140915,0,0.4772967640310526,12,5,10,0,0,1.1119019240140915,8.647552598267794,8.453704472631216
7324,1370,Federico Ceccherini,Fiorentina,D S,15,823,0,0.2147889137268066,0,0.0238624941557645,4,1,3,0,0,0.2147889137268066,1.9293132163584232,1.9293132163584232
7325,1433,Federico Chiesa,"Fiorentina,Juventus",D M S,33,2508,9,8.40189341083169,9,9.079393555410206,70,50,3,1,9,8.40189341083169,23.509380815550685,9.355968464165926
7326,1433,Federico Chiesa,Fiorentina,D F M S,27,1492,3,3.0856257248669863,2,2.560006438754499,55,27,3,1,3,3.0856257248669863,7.717431476339698,3.6027834434062243
7327,1433,Federico Chiesa,Fiorentina,D F M S,34,2668,10,12.350867880508304,6,5.569175219163299,111,48,7,0,9,10.82827022485435,19.51457506790757,6.010352360084653
7328,1433,Federico Chiesa,Fiorentina,F M S,37,3038,7,9.371021075174212,3,5.666827594861388,133,54,4,0,7,9.371021075174212,17.490456853061914,3.933330718427897
7329,1433,Federico Chiesa,Fiorentina,D F M S,36,3031,6,6.785121304914355,5,6.277905306778848,110,58,7,0,6,6.785121304914355,18.16672668326646,8.445163888856769
7330,1433,Federico Chiesa,Juventus,F M S,12,754,1,2.031295597553253,1,0.8648118376731873,18,14,0,0,1,2.031295597553253,3.631372209638357,1.1484318971633911
7331,1449,Federico Di Francesco,Bologna,D F M S,24,1612,1,1.6128458697348833,2,1.6764196809381249,36,15,4,0,1,1.6128458697348833,5.389266742393374,2.5121934236958623
